original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
2153,"Qualidade e preço justo, com entrega em tempo recorde.","qualidade e preco justo, com entrega em tempo recorde.","['qualidade', 'preco', 'justo', 'com', 'entrega', 'em', 'tempo', 'recorde']",1.0,5,8,8
38440,Ótimo,otimo,['otimo'],1.0,5,8,8
56735,"Produto de boa qualidade, recebi no prazo estipulado.","produto de boa qualidade, recebi no prazo estipulado.","['produto', 'de', 'boa', 'qualidade', 'recebi', 'no', 'prazo', 'estipulado']",1.0,5,8,8
67369,"Excelente produto, entrega imediata e preço mt bom!!","excelente produto, entrega imediata e preco mt bom!!","['excelente', 'produto', 'entrega', 'imediata', 'preco', 'mt', 'bom']",1.0,5,8,8
82649,Produto entregue antes do prazo combinado,produto entregue antes do prazo combinado,"['produto', 'entregue', 'antes', 'do', 'prazo', 'combinado']",1.0,5,8,8
61075,Recomendo,recomendo,['recomendo'],,3,-1,8
21834,"Produto muito bonito, chegou antes do prazo recomendo.","produto muito bonito, chegou antes do prazo recomendo.","['produto', 'muito', 'bonito', 'chegou', 'antes', 'do', 'prazo', 'recomendo']",1.0,5,8,8
80726,Fiz uma compra Para xá ultra 3223 mas feio outra ficou apertada. ,fiz uma compra para xa ultra 3223 mas feio outra ficou apertada. ,"['fiz', 'uma', 'compra', 'para', 'xa', 'ultra', '3223', 'mas', 'feio', 'outra', 'ficou', 'apertada']",1.0,5,8,8
44441,muito bom,muito bom,"['muito', 'bom']",1.0,4,8,8
5888,"Recebi o produto como anunciado, o mesmo funciona como prometidos.","recebi o produto como anunciado, o mesmo funciona como prometidos.","['recebi', 'produto', 'como', 'anunciado', 'mesmo', 'funciona', 'como', 'prometidos']",1.0,5,8,8
21750,Muito bom!,muito bom!,"['muito', 'bom']",1.0,5,8,8
29945,excelente recebi em 2 dias ,excelente recebi em 2 dias ,"['excelente', 'recebi', 'em', 'dias']",1.0,5,8,8
23602,ok!,ok!,['ok'],1.0,5,8,8
29789,Já compro há algum tempo e sempre chega tudo antes do prazo.,ja compro ha algum tempo e sempre chega tudo antes do prazo.,"['ja', 'compro', 'ha', 'algum', 'tempo', 'sempre', 'chega', 'tudo', 'antes', 'do', 'prazo']",1.0,5,8,8
15064,Frigideira top. Recomendo,frigideira top. recomendo,"['frigideira', 'top', 'recomendo']",1.0,5,8,8
67621,Produto entregue bem antes do prazo. Super recomendo!!!,produto entregue bem antes do prazo. super recomendo!!!,"['produto', 'entregue', 'bem', 'antes', 'do', 'prazo', 'super', 'recomendo']",1.0,5,8,8
36843,"comprei um produto, chegou tudo amassado, destruido, estou decepcionado com as lannister nao imaginava tanto desprezo com o cliente.","comprei um produto, chegou tudo amassado, destruido, estou decepcionado com as lannister nao imaginava tanto desprezo com o cliente.","['comprei', 'um', 'produto', 'chegou', 'tudo', 'amassado', 'destruido', 'estou', 'decepcionado', 'com', 'as', 'lannister', 'nao', 'imaginava', 'tanto', 'desprezo', 'com', 'cliente']",0.0,1,8,8
91940,"Gostei muito, ótima qualidade. ","gostei muito, otima qualidade. ","['gostei', 'muito', 'otima', 'qualidade']",1.0,5,8,8
59447,"Estou ainda aguardando o cancelamento da compra, onde o site errou sobre o endereço.","estou ainda aguardando o cancelamento da compra, onde o site errou sobre o endereco.","['estou', 'ainda', 'aguardando', 'cancelamento', 'da', 'compra', 'onde', 'site', 'errou', 'sobre', 'endereco']",0.0,1,8,8
43397,"Produto bom, entregue no prazo.","produto bom, entregue no prazo.","['produto', 'bom', 'entregue', 'no', 'prazo']",,3,-1,8
23523,"Entrega rapida, muita eficiencia. Recomendo","entrega rapida, muita eficiencia. recomendo","['entrega', 'rapida', 'muita', 'eficiencia', 'recomendo']",1.0,5,8,8
50733,Produto se diz grande mas não cabe na criança !,produto se diz grande mas nao cabe na crianca !,"['produto', 'se', 'diz', 'grande', 'mas', 'nao', 'cabe', 'na', 'crianca']",0.0,2,8,8
23779,"Apesar dos produtos da loja serem de bom custo, o tempo da entrega e a falta de informações para o cliente sobre o andamento do pedido, deixa muito a desejar. Infelizmente não recomendo a terceiros.","apesar dos produtos da loja serem de bom custo, o tempo da entrega e a falta de informacoes para o cliente sobre o andamento do pedido, deixa muito a desejar. infelizmente nao recomendo a terceiros.","['apesar', 'dos', 'produtos', 'da', 'loja', 'serem', 'de', 'bom', 'custo', 'tempo', 'da', 'entrega', 'falta', 'de', 'informacoes', 'para', 'cliente', 'sobre', 'andamento', 'do', 'pedido', 'deixa', 'muito', 'desejar', 'infelizmente', 'nao', 'recomendo', 'terceiros']",0.0,2,8,8
31607,"O material é excelente,simples,acabamento razoável,flexivel, entregue no último dia do prazo válido por 3 semanas. No entanto quero devolver o produto por não responder com a expectativa
","o material e excelente,simples,acabamento razoavel,flexivel, entregue no ultimo dia do prazo valido por 3 semanas. no entanto quero devolver o produto por nao responder com a expectativa
","['material', 'excelente', 'simples', 'acabamento', 'razoavel', 'flexivel', 'entregue', 'no', 'ultimo', 'dia', 'do', 'prazo', 'valido', 'por', 'semanas', 'no', 'entanto', 'quero', 'devolver', 'produto', 'por', 'nao', 'responder', 'com', 'expectativa']",,3,-1,8
65852,E bom o produto ,e bom o produto ,"['bom', 'produto']",1.0,5,8,8
86271,bom,bom,['bom'],,3,-1,8
98051,"O ÚNICO PONTO NEGATIVO FOI A ENTREGA, PAGUEI FRETE E TIVE QUE RETIRAR NA AGÊNCIA DOS CORREIOS, POIS INFORMARAM Q A NUMERAÇÃO DO ENDEREÇO É IRREGULAR O QUE É UMA VERDADEIRA MENTIRA","o unico ponto negativo foi a entrega, paguei frete e tive que retirar na agencia dos correios, pois informaram q a numeracao do endereco e irregular o que e uma verdadeira mentira","['unico', 'ponto', 'negativo', 'foi', 'entrega', 'paguei', 'frete', 'tive', 'que', 'retirar', 'na', 'agencia', 'dos', 'correios', 'pois', 'informaram', 'numeracao', 'do', 'endereco', 'irregular', 'que', 'uma', 'verdadeira', 'mentira']",1.0,4,8,8
88407,"Muito bom, recomendo!","muito bom, recomendo!","['muito', 'bom', 'recomendo']",1.0,4,8,8
5555,Recomendo produto muito bom,recomendo produto muito bom,"['recomendo', 'produto', 'muito', 'bom']",1.0,5,8,8
36,"Recomendo ,","recomendo ,",['recomendo'],1.0,5,8,8
400,Nem fizeram a nota fiscal ,nem fizeram a nota fiscal ,"['nem', 'fizeram', 'nota', 'fiscal']",0.0,1,8,8
35917,Entrega rápida e produto satisfatório.,entrega rapida e produto satisfatorio.,"['entrega', 'rapida', 'produto', 'satisfatorio']",1.0,5,8,8
96936,Ótimo ,otimo ,['otimo'],1.0,5,8,8
26878,"Cortina bonita, Boa qualidade. Chegou no prazo estipulado ","cortina bonita, boa qualidade. chegou no prazo estipulado ","['cortina', 'bonita', 'boa', 'qualidade', 'chegou', 'no', 'prazo', 'estipulado']",1.0,5,8,8
22506,Preços ótimos ,precos otimos ,"['precos', 'otimos']",1.0,5,8,8
4192,Satisfeita!,satisfeita!,['satisfeita'],1.0,5,8,8
87749,Bom,bom,['bom'],1.0,5,8,8
36443,Linda !,linda !,['linda'],1.0,5,8,8
43456,Produto de excelente qualidade tudo dentro do estava esperando recomendo.,produto de excelente qualidade tudo dentro do estava esperando recomendo.,"['produto', 'de', 'excelente', 'qualidade', 'tudo', 'dentro', 'do', 'estava', 'esperando', 'recomendo']",1.0,5,8,8
5539,Chegou antes do prazo determinado e veio correto.,chegou antes do prazo determinado e veio correto.,"['chegou', 'antes', 'do', 'prazo', 'determinado', 'veio', 'correto']",1.0,5,8,8
53813,recebi o produto errado ja fiz reclamaçao e nao fui atendida pelo contrario a funcionaria ANDRESSA dava risada da minha cara por telefone PESSIMO ATENDIMENTO E COMPLETAMENTE INSATISFEITA,recebi o produto errado ja fiz reclamacao e nao fui atendida pelo contrario a funcionaria andressa dava risada da minha cara por telefone pessimo atendimento e completamente insatisfeita,"['recebi', 'produto', 'errado', 'ja', 'fiz', 'reclamacao', 'nao', 'fui', 'atendida', 'pelo', 'contrario', 'funcionaria', 'andressa', 'dava', 'risada', 'da', 'minha', 'cara', 'por', 'telefone', 'pessimo', 'atendimento', 'completamente', 'insatisfeita']",0.0,1,8,8
39921,"Apesar de estar dentro do prazo, demorou muito.","apesar de estar dentro do prazo, demorou muito.","['apesar', 'de', 'estar', 'dentro', 'do', 'prazo', 'demorou', 'muito']",,3,-1,8
56147,"Depois que paguei, a loja falou que não tinha o produto,isso foi ridículo,perdi tempo e dinheiro","depois que paguei, a loja falou que nao tinha o produto,isso foi ridiculo,perdi tempo e dinheiro","['depois', 'que', 'paguei', 'loja', 'falou', 'que', 'nao', 'tinha', 'produto', 'isso', 'foi', 'ridiculo', 'perdi', 'tempo', 'dinheiro']",0.0,1,8,8
73929,Fácil & rápido & eficaz!,facil & rapido & eficaz!,"['facil', 'rapido', 'eficaz']",1.0,5,8,8
21116,MUITO BOM!!,muito bom!!,"['muito', 'bom']",1.0,5,8,8
69703,"produto entregue bem antes do combinado, é lindo!","produto entregue bem antes do combinado, e lindo!","['produto', 'entregue', 'bem', 'antes', 'do', 'combinado', 'lindo']",1.0,5,8,8
55949,O Produto poderia ser melhor ,o produto poderia ser melhor ,"['produto', 'poderia', 'ser', 'melhor']",,3,-1,8
14805,Muito bom o atendimento .excelentes ,muito bom o atendimento .excelentes ,"['muito', 'bom', 'atendimento', 'excelentes']",1.0,5,8,8
68181,Rápido e de boa qualidadd,rapido e de boa qualidadd,"['rapido', 'de', 'boa', 'qualidadd']",1.0,5,8,8
66781,"Na primeira impressão pesa certo o peso bateu,espero sempre pesar no mas certo possível.","na primeira impressao pesa certo o peso bateu,espero sempre pesar no mas certo possivel.","['na', 'primeira', 'impressao', 'pesa', 'certo', 'peso', 'bateu', 'espero', 'sempre', 'pesar', 'no', 'mas', 'certo', 'possivel']",1.0,5,8,8
83247,O produto foi entregue até antes da data prevista. Fiquei satisfeita com a compra.,o produto foi entregue ate antes da data prevista. fiquei satisfeita com a compra.,"['produto', 'foi', 'entregue', 'ate', 'antes', 'da', 'data', 'prevista', 'fiquei', 'satisfeita', 'com', 'compra']",1.0,5,8,8
50347,Produto entregue certo é na data prevista,produto entregue certo e na data prevista,"['produto', 'entregue', 'certo', 'na', 'data', 'prevista']",1.0,4,8,8
49194,para minha surpresa chegou antes do tempo previsto que é o maior problema de comprar neste site,para minha surpresa chegou antes do tempo previsto que e o maior problema de comprar neste site,"['para', 'minha', 'surpresa', 'chegou', 'antes', 'do', 'tempo', 'previsto', 'que', 'maior', 'problema', 'de', 'comprar', 'neste', 'site']",1.0,4,8,8
15574,Comprei 2 tapetes e só recebi um,comprei 2 tapetes e so recebi um,"['comprei', 'tapetes', 'so', 'recebi', 'um']",0.0,2,8,8
82498,"prazos corretos.
produto de péssima qualidade.","prazos corretos.
produto de pessima qualidade.","['prazos', 'corretos', 'produto', 'de', 'pessima', 'qualidade']",1.0,5,8,8
68885,Parabéns ,parabens ,['parabens'],1.0,5,8,8
11273,Satisfeita ,satisfeita ,['satisfeita'],1.0,5,8,8
44863,"O produto veio bem embalado, não sofreu nenhum dano no trajeto. Veio conforme eu havia escolhido.","o produto veio bem embalado, nao sofreu nenhum dano no trajeto. veio conforme eu havia escolhido.","['produto', 'veio', 'bem', 'embalado', 'nao', 'sofreu', 'nenhum', 'dano', 'no', 'trajeto', 'veio', 'conforme', 'eu', 'havia', 'escolhido']",1.0,4,8,8
82205,"A única observação é que se trata apenas de um teimosinho, o que pela imagem parece que receberá dois.","a unica observacao e que se trata apenas de um teimosinho, o que pela imagem parece que recebera dois.","['unica', 'observacao', 'que', 'se', 'trata', 'apenas', 'de', 'um', 'teimosinho', 'que', 'pela', 'imagem', 'parece', 'que', 'recebera', 'dois']",,3,-1,8
12821,"Adorei meu relógio, chegou a cor q eu pedi em perfeito estado, Obrigada.","adorei meu relogio, chegou a cor q eu pedi em perfeito estado, obrigada.","['adorei', 'meu', 'relogio', 'chegou', 'cor', 'eu', 'pedi', 'em', 'perfeito', 'estado', 'obrigada']",1.0,5,8,8
624,"parece que mantem bem o alimento sem murchar (batata palha) mas a tampa é estranha, parece que não fecha. e o inox da tampa é feio.","parece que mantem bem o alimento sem murchar (batata palha) mas a tampa e estranha, parece que nao fecha. e o inox da tampa e feio.","['parece', 'que', 'mantem', 'bem', 'alimento', 'sem', 'murchar', 'batata', 'palha', 'mas', 'tampa', 'estranha', 'parece', 'que', 'nao', 'fecha', 'inox', 'da', 'tampa', 'feio']",0.0,2,8,8
59566,"O produto foi entregue dentro do prazo, mas o produto que recebi não foi da cor que pedi. Como veio preto, nem me incomodei em reclamar, ia dar muito trabalho. Acabei ficando. ","o produto foi entregue dentro do prazo, mas o produto que recebi nao foi da cor que pedi. como veio preto, nem me incomodei em reclamar, ia dar muito trabalho. acabei ficando. ","['produto', 'foi', 'entregue', 'dentro', 'do', 'prazo', 'mas', 'produto', 'que', 'recebi', 'nao', 'foi', 'da', 'cor', 'que', 'pedi', 'como', 'veio', 'preto', 'nem', 'me', 'incomodei', 'em', 'reclamar', 'ia', 'dar', 'muito', 'trabalho', 'acabei', 'ficando']",,3,-1,8
47506,DENTRO DA EXPECTATIVA. AINDA NAO FOI INSTALADA.,dentro da expectativa. ainda nao foi instalada.,"['dentro', 'da', 'expectativa', 'ainda', 'nao', 'foi', 'instalada']",,3,-1,8
75436,Gostei do produto e a entrega foi muito rápida.. .chegou bem antes da data prevista recomendo..,gostei do produto e a entrega foi muito rapida.. .chegou bem antes da data prevista recomendo..,"['gostei', 'do', 'produto', 'entrega', 'foi', 'muito', 'rapida', 'chegou', 'bem', 'antes', 'da', 'data', 'prevista', 'recomendo']",1.0,5,8,8
44445,"estou desapontado, já paguei ao stark 2 parcelas e não recebi o produto .","estou desapontado, ja paguei ao stark 2 parcelas e nao recebi o produto .","['estou', 'desapontado', 'ja', 'paguei', 'ao', 'stark', 'parcelas', 'nao', 'recebi', 'produto']",0.0,1,8,8
6676,Custo beneficio ótimo ,custo beneficio otimo ,"['custo', 'beneficio', 'otimo']",1.0,5,8,8
51071,Não entregaram ainda já ser passou da data de entrega.,nao entregaram ainda ja ser passou da data de entrega.,"['nao', 'entregaram', 'ainda', 'ja', 'ser', 'passou', 'da', 'data', 'de', 'entrega']",0.0,1,8,8
27634,"O produto é bom e chegou em menos de uma semana, porem achei que era um aparelho de depilar e ele apenas apara o pelo, bem rente a pele, mas o pelo continua lá. ","o produto e bom e chegou em menos de uma semana, porem achei que era um aparelho de depilar e ele apenas apara o pelo, bem rente a pele, mas o pelo continua la. ","['produto', 'bom', 'chegou', 'em', 'menos', 'de', 'uma', 'semana', 'porem', 'achei', 'que', 'era', 'um', 'aparelho', 'de', 'depilar', 'ele', 'apenas', 'apara', 'pelo', 'bem', 'rente', 'pele', 'mas', 'pelo', 'continua', 'la']",1.0,5,8,8
84418,Sempre fico satisfeita com o atendimentatendimento e/ou produtos.,sempre fico satisfeita com o atendimentatendimento e/ou produtos.,"['sempre', 'fico', 'satisfeita', 'com', 'atendimentatendimento', 'ou', 'produtos']",1.0,5,8,8
81865,"entraga rapida, minha mãe adorou o presente","entraga rapida, minha mae adorou o presente","['entraga', 'rapida', 'minha', 'mae', 'adorou', 'presente']",1.0,5,8,8
37871,Feliz pelo produto e a entrega rápida.,feliz pelo produto e a entrega rapida.,"['feliz', 'pelo', 'produto', 'entrega', 'rapida']",1.0,5,8,8
75602,Adorei entrega rápida !,adorei entrega rapida !,"['adorei', 'entrega', 'rapida']",1.0,5,8,8
39574,"Produto chegou em perfeito estado antes do prazo! 
A impressão do painel é um pouco fraca, diferente da foto. 
Os displays são iguais da foto. 
Tirando o painel um pouco embaçado eu indico. ","produto chegou em perfeito estado antes do prazo! 
a impressao do painel e um pouco fraca, diferente da foto. 
os displays sao iguais da foto. 
tirando o painel um pouco embacado eu indico. ","['produto', 'chegou', 'em', 'perfeito', 'estado', 'antes', 'do', 'prazo', 'impressao', 'do', 'painel', 'um', 'pouco', 'fraca', 'diferente', 'da', 'foto', 'os', 'displays', 'sao', 'iguais', 'da', 'foto', 'tirando', 'painel', 'um', 'pouco', 'embacado', 'eu', 'indico']",,3,-1,8
29092,Boa noite! Ja conhecia o produto.porem menos resistente ao anterior .que ja tive.mas estou sastifeita.obrigada!,boa noite! ja conhecia o produto.porem menos resistente ao anterior .que ja tive.mas estou sastifeita.obrigada!,"['boa', 'noite', 'ja', 'conhecia', 'produto', 'porem', 'menos', 'resistente', 'ao', 'anterior', 'que', 'ja', 'tive', 'mas', 'estou', 'sastifeita', 'obrigada']",,3,-1,8
1435,Mercadoria conforme foi pedido. Chegou antes do prazo. Recomendo!,mercadoria conforme foi pedido. chegou antes do prazo. recomendo!,"['mercadoria', 'conforme', 'foi', 'pedido', 'chegou', 'antes', 'do', 'prazo', 'recomendo']",1.0,5,8,8
70524,Chegou antes do prazo informado.,chegou antes do prazo informado.,"['chegou', 'antes', 'do', 'prazo', 'informado']",1.0,5,8,8
25156,"Aguardo o desfecho do caso, para avaliações","aguardo o desfecho do caso, para avaliacoes","['aguardo', 'desfecho', 'do', 'caso', 'para', 'avaliacoes']",0.0,1,8,8
30447,"Uma loja muito boa entregou bem antes do prazo.
","uma loja muito boa entregou bem antes do prazo.
","['uma', 'loja', 'muito', 'boa', 'entregou', 'bem', 'antes', 'do', 'prazo']",1.0,5,8,8
90894,Comprei e paguei por dois produtos iguais e só recebi um. ,comprei e paguei por dois produtos iguais e so recebi um. ,"['comprei', 'paguei', 'por', 'dois', 'produtos', 'iguais', 'so', 'recebi', 'um']",0.0,1,8,8
87035,Comprei um produto de 180 reais e recebi um completamente de 50 reais. Um absurdo,comprei um produto de 180 reais e recebi um completamente de 50 reais. um absurdo,"['comprei', 'um', 'produto', 'de', '180', 'reais', 'recebi', 'um', 'completamente', 'de', '50', 'reais', 'um', 'absurdo']",0.0,1,8,8
